date, value
4/5/11,0.09
3/5/11,0.09
2/5/11,0.09
1/5/11,0.09
30/4/11,0.09
29/4/11,0.09
28/4/11,0.09
27/4/11,0.09
26/4/11,0.09
25/4/11,0.1
24/4/11,0.1
23/4/11,0.1
22/4/11,0.1
21/4/11,0.1
20/4/11,0.1
19/4/11,0.11
18/4/11,0.1
17/4/11,0.12
16/4/11,0.12
15/4/11,0.12
14/4/11,0.09
13/4/11,0.08
12/4/11,0.08
11/4/11,0.09
